subject	article	doi	in_article
Genomics	PLoS_ONE-2-10-1978537	10.1371/journal.pone.0000970	3	
Genomics	PLoS_ONE_2008_Jan_9_3(1)_e1430	10.1371/journal.pone.0001430	3	
Genomics	PLoS_One-4-11-2775672	10.1371/journal.pone.0007905	7	
Genomics	PLoS_ONE_2008_Jun_18_3(6)_e2445	10.1371/journal.pone.0002445	7	
Genomics	PLoS_One_2010_Jun_17_5(6)_e11151	10.1371/journal.pone.0011151	3	
Genomics	PLoS_One_2010_Oct_27_5(10)_e13543	10.1371/journal.pone.0013543	2	
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2875	10.1371/journal.pone.0002875	8	
Genomics	PLoS_One_2011_Mar_24_6(3)_e18251	10.1371/journal.pone.0018251	6	
Genomics	PLoS_ONE_2009_Mar_11_4(3)_e4812	10.1371/journal.pone.0004812	5	
Genomics	PLoS_One_2009_Jul_17_4(7)_e6250	10.1371/journal.pone.0006250	3	
Genomics	PLoS_ONE-3-9-2533396	10.1371/journal.pone.0003265	3	
Genomics	PLoS_One_2010_Aug_27_5(8)_e12464	10.1371/journal.pone.0012464	4	
Genomics	PLoS_One_2010_Oct_21_5(10)_e13557	10.1371/journal.pone.0013557	7	
Genomics	PLoS_One_2011_Jul_1_6(7)_e21323	10.1371/journal.pone.0021323	9	
Genomics	PLoS_One_2010_May_10_5(5)_e10557	10.1371/journal.pone.0010557	4	
Genomics	PLoS_ONE-2-9-1950565	17786191	4	
Genomics	PLoS_ONE_2007_Dec_5_2(12)_e1261	10.1371/journal.pone.0001261	4	
Genomics	PLoS_One_2011_Jul_19_6(7)_e21728	10.1371/journal.pone.0021728	4	
Genomics	PLoS_One-5-3-2845631	10.1371/journal.pone.0009902	1	
Genomics	PLoS_ONE_2007_Apr_18_2(4)_e383	10.1371/journal.pone.0000383	7	
Genomics	PLoS_One-5-8-2929201	10.1371/journal.pone.0012462	5	
Genomics	PLoS_One_2010_Jun_22_5(6)_e11260	10.1371/journal.pone.0011260	7	
Genomics	PLoS_One-5-3-2838794	10.1371/journal.pone.0009718	4	
Genomics	PLoS_One_2011_Apr_27_6(4)_e19249	10.1371/journal.pone.0019249	4	
Genomics	PLoS_One-5-1-2797074	10.1371/journal.pone.0008416	3	
Genomics	PLoS_One-4-9-2748716	10.1371/journal.pone.0007268	7	
Genomics	PLoS_One_2011_Jun_28_6(6)_e21036	10.1371/journal.pone.0021036	4	
Genomics	PLoS_One_2010_Jun_24_5(6)_e11303	10.1371/journal.pone.0011303	4	
Genomics	PLoS_One-5-6-2883553	10.1371/journal.pone.0011022	0	
Genomics	PLoS_One_2011_Feb_28_6(2)_e17526	10.1371/journal.pone.0017526	5	
Genomics	PLoS_One_2011_May_17_6(5)_e19699	10.1371/journal.pone.0019699	4	
Genomics	PLoS_ONE_2007_Aug_29_2(8)_e800	10.1371/journal.pone.0000800	10	
Genomics	PLoS_One-5-5-2876034	10.1371/journal.pone.0010826	3	
Genomics	PLoS_One-4-8-2728512	10.1371/journal.pone.0005289	6	
Genomics	PLoS_One_2009_Jul_9_4(7)_e6192	10.1371/journal.pone.0006192	4	
Genomics	PLoS_One_2010_Jul_28_5(7)_e11839	10.1371/journal.pone.0011839	5	
Genomics	PLoS_ONE-2-10-2000348	17925869	3	
Genomics	PLoS_ONE_2008_Dec_3_3(12)_e3844	10.1371/journal.pone.0003844	10	
Genomics	PLoS_One-4-9-2737286	10.1371/journal.pone.0006986	4	
Genomics	PLoS_ONE_2008_Jul_23_3(7)_e2747	10.1371/journal.pone.0002747	4	
Genomics	PLoS_One_2010_Feb_3_5(2)_e9029	10.1371/journal.pone.0009029	5	
Genomics	PLoS_One-4-7-2699475	10.1371/journal.pone.0006121	8	
Genomics	PLoS_ONE_2008_Jul_16_3(7)_e2672	18648519	3	
Genomics	PLoS_One_2011_Jul_8_6(7)_e22001	10.1371/journal.pone.0022001	8	
Genomics	PLoS_ONE_2009_May_14_4(5)_e5540	10.1371/journal.pone.0005540	4	
Genomics	PLoS_One_2009_Nov_24_4(11)_e7978	10.1371/journal.pone.0007978	4	
Genomics	PLoS_One-5-3-2841168	10.1371/journal.pone.0009723	3	
Genomics	PLoS_One_2011_May_26_6(5)_e20509	10.1371/journal.pone.0020509	3	
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2893	18682750	6	
Genomics	PLoS_One_2011_Aug_10_6(8)_e23371	10.1371/journal.pone.0023371	5	
Genomics	PLoS_One_2009_Aug_12_4(8)_e6595	10.1371/journal.pone.0006595	5	
Genomics	PLoS_ONE_2008_Apr_9_3(4)_e1913	10.1371/journal.pone.0001913	6	
Genomics	PLoS_ONE_2008_Aug_20_3(8)_e3024	18714388	8	
Genomics	PLoS_ONE_2009_Apr_10_4(4)_e5161	10.1371/journal.pone.0005161	6	
Genomics	PLoS_One_2010_Jan_19_5(1)_e8650	10.1371/journal.pone.0008650	3	
Genomics	PLoS_One_2011_Jan_27_6(1)_e16416	10.1371/journal.pone.0016416	4	
Genomics	PLoS_ONE-3-8-2488391	10.1371/journal.pone.0002912	3	
Genomics	PLoS_One_2011_May_20_6(5)_e19949	10.1371/journal.pone.0019949	6	
Genomics	PLoS_One_2009_Oct_26_4(10)_e7564	10.1371/journal.pone.0007564	7	
Genomics	PLoS_One_2011_Jan_21_6(1)_e16283	10.1371/journal.pone.0016283	7	
Genomics	PLoS_ONE-3-7-2486268	10.1371/journal.pone.0002818	5	
Genomics	PLoS_One_2011_Jun_20_6(6)_e21364	10.1371/journal.pone.0021364	7	
Genomics	PLoS_ONE-4-2-2637417	10.1371/journal.pone.0004483	3	
Genomics	PLoS_One-5-8-2928268	10.1371/journal.pone.0012375	5	
Genomics	PLoS_One-4-7-2703796	10.1371/journal.pone.0006162	4	
Genomics	PLoS_One_2009_Dec_2_4(12)_e8023	10.1371/journal.pone.0008023	5	
Genomics	PLoS_One_2011_May_16_6(5)_e19736	10.1371/journal.pone.0019736	3	
Genomics	PLoS_One_2010_Aug_16_5(8)_e12201	10.1371/journal.pone.0012201	3	
Genomics	PLoS_ONE-3-6-2413402	10.1371/journal.pone.0002428	5	
Genomics	PLoS_One_2011_May_12_6(5)_e19470	10.1371/journal.pone.0019470	4	
Genomics	PLoS_One-5-6-2882389	10.1371/journal.pone.0011018	2	
Genomics	PLoS_ONE_2008_Feb_13_3(2)_e1559	10.1371/journal.pone.0001559	5	
Genomics	PLoS_One_2011_Aug_4_6(8)_e22186	10.1371/journal.pone.0022186	3	
Genomics	PLoS_ONE_2009_May_14_4(5)_e5548	10.1371/journal.pone.0005548	2	
Genomics	PLoS_One_2011_Jun_22_6(6)_e21347	10.1371/journal.pone.0021347	8	
Genomics	PLoS_One_2011_Jan_25_6(1)_e15831	10.1371/journal.pone.0015831	4	
Genomics	PLoS_ONE_2009_Mar_18_4(3)_e4857	10.1371/journal.pone.0004857	6	
Genomics	PLoS_One_2011_Aug_8_6(8)_e22654	10.1371/journal.pone.0022654	5	
Genomics	PLoS_One_2011_Mar_22_6(3)_e17873	10.1371/journal.pone.0017873	3	
Genomics	PLoS_One_2009_Oct_27_4(10)_e7612	10.1371/journal.pone.0007612	1	
Genomics	PLoS_One_2011_Jun_9_6(6)_e21029	10.1371/journal.pone.0021029	5	
Genomics	PLoS_One_2011_Apr_20_6(4)_e18972	10.1371/journal.pone.0018972	3	
Genomics	PLoS_One_2009_Jul_30_4(7)_e6442	10.1371/journal.pone.0006442	6	
Genomics	PLoS_One_2011_Apr_19_6(4)_e18516	10.1371/journal.pone.0018516	5	
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2568	10.1371/journal.pone.0002568	5	
Genomics	PLoS_One_2011_Jul_29_6(7)_e22843	10.1371/journal.pone.0022843	6	
Genomics	PLoS_One_2010_Aug_10_5(8)_e12105	10.1371/journal.pone.0012105	4	
Genomics	PLoS_One_2010_Dec_23_5(12)_e15705	10.1371/journal.pone.0015705	3	
Genomics	PLoS_One-5-5-2873994	10.1371/journal.pone.0010751	10	
Genomics	PLoS_One-5-3-2831058	10.1371/journal.pone.0009499	3	
Genomics	PLoS_ONE_2007_May_30_2(5)_e484	10.1371/journal.pone.0000484	6	
Genomics	PLoS_One_2010_Dec_9_5(12)_e15333	10.1371/journal.pone.0015333	9	
Genomics	PLoS_One_2011_Apr_20_6(4)_e18044	10.1371/journal.pone.0018044	4	
Genomics	PLoS_One_2011_May_16_6(5)_e19965	10.1371/journal.pone.0019965	6	
Genomics	PLoS_ONE_2008_Jan_2_3(1)_e1391	10.1371/journal.pone.0001391	4	
Genomics	PLoS_One_2010_Feb_5_5(2)_e9083	10.1371/journal.pone.0009083	7	
Genomics	PLoS_One_2010_Dec_22_5(12)_e15688	10.1371/journal.pone.0015688	5	
Genomics	PLoS_One_2011_Mar_30_6(3)_e18258	10.1371/journal.pone.0018258	5	
Genomics	PLoS_One_2011_Mar_31_6(3)_e18399	10.1371/journal.pone.0018399	6	
Genomics	PLoS_One-4-7-2712080	10.1371/journal.pone.0006395	8	
Genomics	PLoS_One-4-9-2734059	10.1371/journal.pone.0006960	7	
Genomics	PLoS_One_2010_Jan_20_5(1)_e8789	10.1371/journal.pone.0008789	6	
Genomics	PLoS_One_2011_Jul_18_6(7)_e22213	10.1371/journal.pone.0022213	7	
Genomics	PLoS_One-5-12-2996284	10.1371/journal.pone.0014186	6	
Genomics	PLoS_One-5-12-3004942	10.1371/journal.pone.0015590	7	
Genomics	PLoS_One_2011_Mar_25_6(3)_e18055	10.1371/journal.pone.0018055	5	
Genomics	PLoS_One_2010_Apr_28_5(4)_e10368	10.1371/journal.pone.0010368	6	
Genomics	PLoS_One_2010_Sep_7_5(9)_e12596	10.1371/journal.pone.0012596	2	
Genomics	PLoS_One_2011_Jul_11_6(7)_e21906	10.1371/journal.pone.0021906	6	
Genomics	PLoS_One-5-7-2904699	10.1371/journal.pone.0011604	7	
Genomics	PLoS_One_2010_May_28_5(5)_e10858	10.1371/journal.pone.0010858	3	
Genomics	PLoS_One-5-5-2866336	10.1371/journal.pone.0010548	5	
Genomics	PLoS_One_2010_Nov_15_5(11)_e15507	10.1371/journal.pone.0015507	7	
Genomics	PLoS_One_2011_Aug_17_6(8)_e23687	10.1371/journal.pone.0023687	5	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19325	10.1371/journal.pone.0019325	9	
Genomics	PLoS_ONE_2008_Feb_27_3(2)_e1668	10.1371/journal.pone.0001668	6	
Genomics	PLoS_One-4-8-2730012	10.1371/journal.pone.0006836	1	
Genomics	PLoS_ONE-2-9-1976390	17878933	1	
Genomics	PLoS_One-5-3-2831070	10.1371/journal.pone.0009510	5	
Genomics	PLoS_ONE_2007_Dec_26_2(12)_e1361	10.1371/journal.pone.0001361	2	
Genomics	PLoS_One_2011_Jun_27_6(6)_e21563	10.1371/journal.pone.0021563	3	
Genomics	PLoS_One-4-8-2730014	10.1371/journal.pone.0006827	5	
Genomics	PLoS_One_2011_Apr_13_6(4)_e18769	10.1371/journal.pone.0018769	6	
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2593	10.1371/journal.pone.0002593	5	
Genomics	PLoS_One-4-9-2748715	10.1371/journal.pone.0007246	3	
Genomics	PLoS_One-5-7-2897881	10.1371/journal.pone.0011444	3	
Genomics	PLoS_One_2010_Dec_20_5(12)_e15645	10.1371/journal.pone.0015645	4	
Genomics	PLoS_One_2011_May_24_6(5)_e19933	10.1371/journal.pone.0019933	5	
Genomics	PLoS_One_2011_Jul_29_6(7)_e22541	10.1371/journal.pone.0022541	5	
Genomics	PLoS_ONE-3-10-2566596	10.1371/journal.pone.0003402	5	
Genomics	PLoS_One_2009_Dec_21_4(12)_e8355	10.1371/journal.pone.0008355	6	
Genomics	PLoS_One_2010_Dec_29_5(12)_e15884	10.1371/journal.pone.0015884	3	
Genomics	PLoS_One-5-11-2993937	10.1371/journal.pone.0015060	2	
Genomics	PLoS_One-4-12-2788131	10.1371/journal.pone.0008232	4	
Genomics	PLoS_One_2011_May_10_6(5)_e18778	10.1371/journal.pone.0018778	2	
Genomics	PLoS_One_2011_Aug_18_6(8)_e23289	10.1371/journal.pone.0023289	8	
Genomics	PLoS_One-5-8-2922341	10.1371/journal.pone.0012147	8	
Genomics	PLoS_ONE_2008_Aug_20_3(8)_e2983	10.1371/journal.pone.0002983	7	
Genomics	PLoS_ONE_2008_Feb_13_3(2)_e1530	10.1371/journal.pone.0001530	4	
Genomics	PLoS_One-4-11-2765621	10.1371/journal.pone.0007693	8	
Genomics	PLoS_One-5-12-3001863	10.1371/journal.pone.0014332	5	
Genomics	PLoS_One-5-10-2955529	10.1371/journal.pone.0013409	3	
Genomics	PLoS_One_2011_Jun_7_6(6)_e20351	10.1371/journal.pone.0020351	3	
Genomics	PLoS_One_2011_Feb_18_6(2)_e17156	10.1371/journal.pone.0017156	3	
Genomics	PLoS_ONE-2-8-1924877	10.1371/journal.pone.0000676	6	
Genomics	PLoS_One_2011_Aug_2_6(8)_e22961	10.1371/journal.pone.0022961	3	
Genomics	PLoS_ONE_2009_Apr_13_4(4)_e5170	10.1371/journal.pone.0005170	12	
Genomics	PLoS_ONE-3-5-2330070	10.1371/journal.pone.0002095	6	
Genomics	PLoS_One_2009_Nov_19_4(11)_e7914	10.1371/journal.pone.0007914	5	
Genomics	PLoS_One_2011_Jun_6_6(6)_e20711	10.1371/journal.pone.0020711	4	
Genomics	PLoS_One_2010_Oct_14_5(10)_e13358	10.1371/journal.pone.0013358	1	
Genomics	PLoS_One-5-11-2973946	10.1371/journal.pone.0013458	3	
Genomics	PLoS_ONE_2009_Apr_24_4(4)_e5360	10.1371/journal.pone.0005360	6	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19144	10.1371/journal.pone.0019144	5	
Genomics	PLoS_ONE_2008_May_7_3(5)_e2105	10.1371/journal.pone.0002105	4	
Genomics	PLoS_One_2011_Jan_24_6(1)_e16081	10.1371/journal.pone.0016081	4	
Genomics	PLoS_One_2011_Aug_10_6(8)_e23041	10.1371/journal.pone.0023041	3	
Genomics	PLoS_ONE-2-9-1959184	10.1371/journal.pone.0000845	6	
Genomics	PLoS_ONE_2009_Jun_2_4(6)_e5764	19503618	4	
Genomics	PLoS_ONE_2008_Nov_27_3(11)_e3828	10.1371/journal.pone.0003828	10	
Genomics	PLoS_One_2010_Jul_28_5(7)_e11833	10.1371/journal.pone.0011833	5	
Genomics	PLoS_ONE-3-3-2262945	10.1371/journal.pone.0001800	4	
Genomics	PLoS_One-4-10-2757727	10.1371/journal.pone.0007433	8	
Genomics	PLoS_One-5-9-2936576	10.1371/journal.pone.0012649	2	
Genomics	PLoS_ONE_2007_Aug_29_2(8)_e786	17726516	8	
Genomics	PLoS_One_2011_Mar_10_6(3)_e17858	10.1371/journal.pone.0017858	6	
Genomics	PLoS_One_2011_Jun_22_6(6)_e20999	10.1371/journal.pone.0020999	8	
Genomics	PLoS_One-5-12-3006427	10.1371/journal.pone.0015214	3	
Genomics	PLoS_One_2011_Jun_9_6(6)_e20515	10.1371/journal.pone.0020515	8	
Genomics	PLoS_ONE-3-4-2295257	10.1371/journal.pone.0001977	4	
Genomics	PLoS_One_2011_Feb_28_6(2)_e17145	10.1371/journal.pone.0017145	7	
Genomics	PLoS_One-5-2-2817753	10.1371/journal.pone.0009137	5	
Genomics	PLoS_One_2011_May_27_6(5)_e20158	10.1371/journal.pone.0020158	5	
Genomics	PLoS_One_2011_Apr_27_6(4)_e19119	10.1371/journal.pone.0019119	5	
Genomics	PLoS_One_2010_Nov_18_5(11)_e14040	10.1371/journal.pone.0014040	5	
Genomics	PLoS_ONE_2007_Apr_11_2(4)_e366	10.1371/journal.pone.0000366	4	
Genomics	PLoS_One-4-6-2698213	10.1371/journal.pone.0006045	2	
Genomics	PLoS_One_2010_Dec_23_5(12)_e15585	10.1371/journal.pone.0015585	4	
Genomics	PLoS_One-5-7-2908137	10.1371/journal.pone.0011695	2	
Genomics	PLoS_One-5-5-2865541	10.1371/journal.pone.0010519	6	
Genomics	PLoS_ONE_2008_Jun_25_3(6)_e2473	10.1371/journal.pone.0002473	6	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19200	10.1371/journal.pone.0019200	4	
Genomics	PLoS_One_2011_Mar_21_6(3)_e17220	10.1371/journal.pone.0017220	4	
Genomics	PLoS_One_2011_Jan_11_6(1)_e15361	10.1371/journal.pone.0015361	9	
Genomics	PLoS_One_2009_Aug_27_4(8)_e6810	10.1371/journal.pone.0006810	5	
Genomics	PLoS_One_2011_May_18_6(5)_e18640	10.1371/journal.pone.0018640	7	
Genomics	PLoS_ONE_2008_Mar_26_3(3)_e1849	10.1371/journal.pone.0001849	5	
Genomics	PLoS_One_2011_Aug_4_6(8)_e23005	10.1371/journal.pone.0023005	5	
Genomics	PLoS_ONE_2008_Sep_4_3(9)_e3144	10.1371/journal.pone.0003144	7	
Genomics	PLoS_ONE_2008_Jan_9_3(1)_e1345	10.1371/journal.pone.0001345	5	
Genomics	PLoS_One_2010_Aug_20_5(8)_e12295	10.1371/journal.pone.0012295	3	
Genomics	PLoS_ONE-2-11-2075165	10.1371/journal.pone.0001210	4	
Genomics	PLoS_One_2011_Aug_4_6(8)_e23332	10.1371/journal.pone.0023332	2	
Genomics	PLoS_One_2011_Jan_14_6(1)_e15840	10.1371/journal.pone.0015840	5	
Genomics	PLoS_ONE_2009_Jun_22_4(6)_e5990	10.1371/journal.pone.0005990	6	
Genomics	PLoS_One_2011_Jan_24_6(1)_e16123	10.1371/journal.pone.0016123	9	
Genomics	PLoS_One-5-10-2966438	10.1371/journal.pone.0013762	5	
Genomics	PLoS_ONE-2-2-1803023	10.1371/journal.pone.0000262	1	
Genomics	PLoS_ONE_2008_Apr_23_3(4)_e1989	10.1371/journal.pone.0001989	3	
Genomics	PLoS_ONE_2008_Jul_9_3(7)_e2654	10.1371/journal.pone.0002654	7	
Genomics	PLoS_ONE-3-4-2323612	10.1371/journal.pone.0002079	1	
Genomics	PLoS_ONE_2009_May_21_4(5)_e5645	10.1371/journal.pone.0005645	3	
Genomics	PLoS_One_2011_Jul_5_6(7)_e21332	10.1371/journal.pone.0021332	5	
Genomics	PLoS_ONE-4-6-2689932	10.1371/journal.pone.0005874	4	
Genomics	PLoS_One_2010_Jul_21_5(7)_e11673	10.1371/journal.pone.0011673	6	
Genomics	PLoS_One_2010_Apr_23_5(4)_e10263	10.1371/journal.pone.0010263	6	
Genomics	PLoS_One_2011_May_17_6(5)_e20121	10.1371/journal.pone.0020121	4	
Genomics	PLoS_ONE-4-1-2615218	10.1371/journal.pone.0004210	3	
Genomics	PLoS_One_2011_Mar_3_6(3)_e16876	10.1371/journal.pone.0016876	9	
Genomics	PLoS_One_2011_May_26_6(5)_e20197	10.1371/journal.pone.0020197	4	
Genomics	PLoS_One_2010_Nov_29_5(11)_e15108	10.1371/journal.pone.0015108	4	
Genomics	PLoS_One-5-5-2862710	10.1371/journal.pone.0010434	4	
Genomics	PLoS_One_2011_May_12_6(5)_e19587	10.1371/journal.pone.0019587	3	
Genomics	PLoS_One_2011_Jun_16_6(6)_e20628	10.1371/journal.pone.0020628	7	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19413	10.1371/journal.pone.0019413	6	
Genomics	PLoS_One-4-10-2756624	10.1371/journal.pone.0007412	3	
Genomics	PLoS_One_2010_Jan_20_5(1)_e8785	10.1371/journal.pone.0008785	5	
Genomics	PLoS_One-5-9-2944874	10.1371/journal.pone.0012950	9	
Genomics	PLoS_One_2011_Aug_31_6(8)_e24161	10.1371/journal.pone.0024161	2	
Genomics	PLoS_One_2011_Jun_8_6(6)_e20394	10.1371/journal.pone.0020394	7	
Genomics	PLoS_One-5-12-3002949	10.1371/journal.pone.0015246	3	
Genomics	PLoS_ONE_2008_Jun_18_3(6)_e2493	10.1371/journal.pone.0002493	4	
Genomics	PLoS_One-5-5-2868907	10.1371/journal.pone.0010600	8	
Genomics	PLoS_One_2011_Jul_29_6(7)_e22788	10.1371/journal.pone.0022788	4	
Genomics	PLoS_ONE_2008_Sep_15_3(9)_e3215	10.1371/journal.pone.0003215	6	
Genomics	PLoS_One_2010_Nov_22_5(11)_e14079	10.1371/journal.pone.0014079	5	
Genomics	PLoS_ONE_2008_Aug_20_3(8)_e3007	18688287	3	
Genomics	PLoS_One-5-5-2871798	10.1371/journal.pone.0010590	4	
Genomics	PLoS_One-5-9-2941469	10.1371/journal.pone.0012795	7	
Genomics	PLoS_One_2011_Aug_5_6(8)_e22932	10.1371/journal.pone.0022932	9	
Genomics	PLoS_One-5-9-2935359	10.1371/journal.pone.0012542	4	
Genomics	PLoS_ONE-2-3-1819560	10.1371/journal.pone.0000310	9	
Genomics	PLoS_ONE_2008_Aug_13_3(8)_e2962	10.1371/journal.pone.0002962	6	
Genomics	PLoS_ONE-4-4-2664924	10.1371/journal.pone.0005181	5	
Genomics	PLoS_One_2011_Aug_25_6(8)_e24114	10.1371/journal.pone.0024114	5	
Genomics	PLoS_One_2011_Feb_9_6(2)_e16409	10.1371/journal.pone.0016409	4	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19176	10.1371/journal.pone.0019176	5	
Genomics	PLoS_One-5-7-2900202	10.1371/journal.pone.0011428	6	
Genomics	PLoS_One_2011_Feb_11_6(2)_e17140	10.1371/journal.pone.0017140	2	
Genomics	PLoS_One_2011_Apr_26_6(4)_e18901	10.1371/journal.pone.0018901	4	
Genomics	PLoS_ONE-3-11-2582492	10.1371/journal.pone.0003791	3	
Genomics	PLoS_One_2010_Jan_1_5(1)_e8558	10.1371/journal.pone.0008558	4	
Genomics	PLoS_One-5-6-2890571	10.1371/journal.pone.0011286	7	
Genomics	PLoS_One_2011_May_18_6(5)_e19970	10.1371/journal.pone.0019970	5	
Genomics	PLoS_ONE-3-5-2527684	10.1371/journal.pone.0002179	4	
Genomics	PLoS_One-4-10-2752164	10.1371/journal.pone.0007316	6	
Genomics	PLoS_ONE-3-10-2559868	10.1371/journal.pone.0003425	5	
Genomics	PLoS_One-5-4-2853576	10.1371/journal.pone.0010127	7	
Genomics	PLoS_One_2010_Oct_27_5(10)_e15377	10.1371/journal.pone.0015377	3	
Genomics	PLoS_One-5-2-2821409	10.1371/journal.pone.0009220	2	
Genomics	PLoS_One_2010_Dec_20_5(12)_e15649	10.1371/journal.pone.0015649	5	
Genomics	PLoS_ONE-3-3-2265553	10.1371/journal.pone.0001805	7	
Genomics	PLoS_One-5-11-2982813	10.1371/journal.pone.0013659	5	
Genomics	PLoS_One-5-4-2848519	10.1371/journal.pone.0009978	4	
Genomics	PLoS_One-5-9-2943476	10.1371/journal.pone.0012862	5	
Genomics	PLoS_ONE_2008_Jan_23_3(1)_e1460	10.1371/journal.pone.0001460	2	
Genomics	PLoS_One_2009_Oct_8_4(10)_e7347	10.1371/journal.pone.0007347	3	
Genomics	PLoS_One_2011_Jun_3_6(6)_e20759	10.1371/journal.pone.0020759	4	
Genomics	PLoS_One_2009_Oct_15_4(10)_e7482	10.1371/journal.pone.0007482	6	
Genomics	PLoS_ONE_2007_Nov_14_2(11)_e1170	18000542	3	
Genomics	PLoS_One-5-1-2805713	10.1371/journal.pone.0008693	7	
Genomics	PLoS_ONE_2008_Jun_11_3(6)_e2395	10.1371/journal.pone.0002395	7	
Genomics	PLoS_One_2010_Dec_2_5(12)_e15240	10.1371/journal.pone.0015240	5	
Genomics	PLoS_One-5-8-2923610	10.1371/journal.pone.0011744	6	
Genomics	PLoS_One_2010_Oct_27_5(10)_e13431	10.1371/journal.pone.0013431	4	
Genomics	PLoS_One-5-12-3009712	10.1371/journal.pone.0014427	6	
Genomics	PLoS_One-5-12-3008745	10.1371/journal.pone.0015661	5	
Genomics	PLoS_One_2011_Jan_27_6(1)_e16275	10.1371/journal.pone.0016275	4	
Genomics	PLoS_One-5-6-2884021	10.1371/journal.pone.0011075	6	
Genomics	PLoS_One_2011_May_20_6(5)_e20253	10.1371/journal.pone.0020253	2	
Genomics	PLoS_One_2011_Aug_17_6(8)_e23665	10.1371/journal.pone.0023665	3	
Genomics	PLoS_ONE_2008_Feb_27_3(2)_e1670	10.1371/journal.pone.0001670	5	
Genomics	PLoS_One_2011_Jul_27_6(7)_e22521	10.1371/journal.pone.0022521	6	
Genomics	PLoS_One_2011_Feb_8_6(2)_e16766	10.1371/journal.pone.0016766	5	
Genomics	PLoS_One-4-11-2766252	10.1371/journal.pone.0007680	2	
Genomics	PLoS_One_2011_May_17_6(5)_e19542	10.1371/journal.pone.0019542	4	
Genomics	PLoS_One_2011_Mar_10_6(3)_e16729	10.1371/journal.pone.0016729	4	
Genomics	PLoS_One-5-11-2973973	10.1371/journal.pone.0015416	5	
Genomics	PLoS_ONE-2-8-1940323	10.1371/journal.pone.0000770	2	
Genomics	PLoS_One-5-10-2951900	10.1371/journal.pone.0013151	6	
Genomics	PLoS_One_2011_Jul_26_6(7)_e21460	10.1371/journal.pone.0021460	3	
Genomics	PLoS_One_2011_Mar_7_6(3)_e17793	10.1371/journal.pone.0017793	3	
Genomics	PLoS_ONE_2008_Oct_27_3(10)_e3527	10.1371/journal.pone.0003527	7	
Genomics	PLoS_One-4-8-2719581	10.1371/journal.pone.0006501	8	
Genomics	PLoS_One-5-6-2886838	10.1371/journal.pone.0011141	5	
Genomics	PLoS_One-5-11-2994770	10.1371/journal.pone.0014156	5	
Genomics	PLoS_One-5-6-2883554	10.1371/journal.pone.0011065	5	
Genomics	PLoS_One-4-10-2764143	10.1371/journal.pone.0007614	4	
Genomics	PLoS_ONE-4-2-2629816	10.1371/journal.pone.0004371	3	
Genomics	PLoS_One-5-10-2962628	10.1371/journal.pone.0012797	4	
Genomics	PLoS_ONE-4-2-2637430	10.1371/journal.pone.0004492	5	
Genomics	PLoS_One_2010_Oct_7_5(10)_e13073	10.1371/journal.pone.0013073	4	
Genomics	PLoS_ONE_2008_May_14_3(5)_e2168	10.1371/journal.pone.0002168	2	
Genomics	PLoS_ONE-3-12-2602601	10.1371/journal.pone.0003988	3	
Genomics	PLoS_One_2010_Feb_15_5(2)_e9201	10.1371/journal.pone.0009201	4	
Genomics	PLoS_One_2011_Apr_20_6(4)_e19037	10.1371/journal.pone.0019037	4	
Genomics	PLoS_One_2011_Jul_1_6(7)_e21514	10.1371/journal.pone.0021514	9	
Genomics	PLoS_One_2011_Aug_29_6(8)_e23573	10.1371/journal.pone.0023573	3	
Genomics	PLoS_One_2010_Jul_9_5(7)_e10986	10.1371/journal.pone.0010986	6	
Genomics	PLoS_ONE-3-7-2442866	10.1371/journal.pone.0002596	4	
Genomics	PLoS_One_2010_Oct_27_5(10)_e13661	10.1371/journal.pone.0013661	4	
Genomics	PLoS_One-5-9-2940827	10.1371/journal.pone.0012793	5	
Genomics	PLoS_One-4-9-2731928	10.1371/journal.pone.0006897	3	
Genomics	PLoS_One_2011_Jun_22_6(6)_e20748	10.1371/journal.pone.0020748	6	
Genomics	PLoS_One-5-12-3001494	10.1371/journal.pone.0015254	4	
Genomics	PLoS_ONE_2008_Nov_13_3(11)_e3721	10.1371/journal.pone.0003721	4	
Genomics	PLoS_One_2009_Aug_6_4(8)_e6540	10.1371/journal.pone.0006540	5	
Genomics	PLoS_One_2011_Jul_19_6(7)_e22161	10.1371/journal.pone.0022161	4	
Genomics	PLoS_ONE_2008_Jan_2_3(1)_e1373	10.1371/journal.pone.0001373	4	
Genomics	PLoS_One_2011_Jul_25_6(7)_e22177	10.1371/journal.pone.0022177	7	
Genomics	PLoS_One-4-10-2756620	10.1371/journal.pone.0007418	4	
Genomics	PLoS_One_2011_Feb_1_6(2)_e16645	10.1371/journal.pone.0016645	5	
Genomics	PLoS_One_2011_Jan_21_6(1)_e16423	10.1371/journal.pone.0016423	5	
