subject	article	doi	in_article
Ecology	PLoS_One_2011_Feb_14_6(2)_e16309	10.1371/journal.pone.0016309	10	
Ecology	PLoS_ONE_2008_Sep_10_3(9)_e3128	10.1371/journal.pone.0003128	6	
Ecology	PLoS_ONE-3-6-2426916	10.1371/journal.pone.0002417	9	
Ecology	PLoS_One_2011_May_23_6(5)_e20117	10.1371/journal.pone.0020117	5	
Ecology	PLoS_ONE_2008_Jul_30_3(7)_e2805	10.1371/journal.pone.0002805	12	
Ecology	PLoS_One_2010_Sep_13_5(9)_e12698	10.1371/journal.pone.0012698	21	
Ecology	PLoS_One-5-1-2806830	10.1371/journal.pone.0008711	4	
Ecology	PLoS_ONE-4-1-2627928	10.1371/journal.pone.0004279	2	
Ecology	PLoS_ONE_2007_Oct_10_2(10)_e1028	10.1371/journal.pone.0001028	1	
Ecology	PLoS_One_2011_Apr_19_6(4)_e18912	10.1371/journal.pone.0018912	6	
Ecology	PLoS_One-4-7-2707629	10.1371/journal.pone.0006237	6	
Ecology	PLoS_One_2011_Jan_26_6(1)_e14592	10.1371/journal.pone.0014592	1	
Ecology	PLoS_One_2011_Apr_26_6(4)_e19220	10.1371/journal.pone.0019220	2	
Ecology	PLoS_ONE-3-8-2483349	10.1371/journal.pone.0002897	23	
Ecology	PLoS_One_2011_Jan_25_6(1)_e15720	10.1371/journal.pone.0015720	18	
Ecology	PLoS_ONE-2-12-2104545	10.1371/journal.pone.0001302	14	
Ecology	PLoS_ONE_2008_Nov_19_3(11)_e3757	10.1371/journal.pone.0003757	12	
Ecology	PLoS_One-5-5-2874004	10.1371/journal.pone.0010754	2	
Ecology	PLoS_One_2011_May_10_6(5)_e19762	10.1371/journal.pone.0019762	19	
Ecology	PLoS_One-5-12-3002287	10.1371/journal.pone.0015570	9	
Ecology	PLoS_One_2011_Aug_18_6(8)_e23799	10.1371/journal.pone.0023799	10	
Ecology	PLoS_One_2010_Apr_1_5(4)_e9988	10.1371/journal.pone.0009988	2	
Ecology	PLoS_One_2011_May_18_6(5)_e18840	10.1371/journal.pone.0018840	5	
Ecology	PLoS_One_2011_Jun_8_6(6)_e19992	10.1371/journal.pone.0019992	8	
Ecology	PLoS_One_2011_Jul_25_6(7)_e22701	10.1371/journal.pone.0022701	2	
Ecology	PLoS_One-5-10-2948521	10.1371/journal.pone.0013146	14	
Ecology	PLoS_One_2011_Aug_10_6(8)_e23047	10.1371/journal.pone.0023047	20	
Ecology	PLoS_One-4-8-2718701	10.1371/journal.pone.0006570	6	
Ecology	PLoS_One_2010_Sep_29_5(9)_e12918	10.1371/journal.pone.0012918	8	
Ecology	PLoS_One-5-1-2809095	10.1371/journal.pone.0008823	6	
Ecology	PLoS_One_2011_Mar_1_6(3)_e17332	10.1371/journal.pone.0017332	19	
Ecology	PLoS_One_2011_Jul_11_6(7)_e21905	10.1371/journal.pone.0021905	6	
Ecology	PLoS_ONE_2008_Jul_30_3(7)_e2807	10.1371/journal.pone.0002807	23	
Ecology	PLoS_One-4-12-2780721	10.1371/journal.pone.0008163	17	
Ecology	PLoS_One_2010_Mar_25_5(3)_e9860	10.1371/journal.pone.0009860	9	
Ecology	PLoS_One_2011_Mar_7_6(3)_e17681	10.1371/journal.pone.0017681	22	
Ecology	PLoS_One_2011_May_18_6(5)_e20094	10.1371/journal.pone.0020094	3	
Ecology	PLoS_ONE-3-12-2603316	10.1371/journal.pone.0004035	12	
Ecology	PLoS_One_2011_Jun_16_6(6)_e21062	10.1371/journal.pone.0021062	16	
Ecology	PLoS_One-5-11-2984504	10.1371/journal.pone.0015502	13	
Ecology	PLoS_One_2009_Nov_24_4(11)_e7843	10.1371/journal.pone.0007843	6	
Ecology	PLoS_One-4-10-2764140	10.1371/journal.pone.0007610	4	
Ecology	PLoS_One_2010_May_26_5(5)_e10784	10.1371/journal.pone.0010784	12	
Ecology	PLoS_ONE_2009_Feb_27_4(2)_e4646	10.1371/journal.pone.0004646	17	
Ecology	PLoS_One_2011_Jun_24_6(6)_e21264	10.1371/journal.pone.0021264	0	
Ecology	PLoS_One_2011_May_11_6(5)_e19905	10.1371/journal.pone.0019905	8	
Ecology	PLoS_One_2011_May_27_6(5)_e19374	10.1371/journal.pone.0019374	0	
Ecology	PLoS_ONE_2007_Feb_21_2(2)_e233	17311100	1	
Ecology	PLoS_One-5-8-2920331	10.1371/journal.pone.0012113	3	
Ecology	PLoS_One-6-1-3016320	10.1371/journal.pone.0014487	5	
Ecology	PLoS_ONE-3-2-2244709	10.1371/journal.pone.0001657	6	
Ecology	PLoS_One-5-9-2935353	10.1371/journal.pone.0012568	31	
Ecology	PLoS_One_2010_Jan_26_5(1)_e8892	10.1371/journal.pone.0008892	24	
Ecology	PLoS_ONE-4-3-2652102	10.1371/journal.pone.0004796	7	
Ecology	PLoS_One_2011_Aug_10_6(8)_e22466	10.1371/journal.pone.0022466	11	
Ecology	PLoS_One-5-7-2908695	10.1371/journal.pone.0011722	22	
Ecology	PLoS_One_2011_Jan_31_6(1)_e16162	10.1371/journal.pone.0016162	6	
Ecology	PLoS_One_2011_Apr_27_6(4)_e19173	10.1371/journal.pone.0019173	3	
Ecology	PLoS_One_2010_Sep_3_5(9)_e12575	10.1371/journal.pone.0012575	14	
Ecology	PLoS_One-5-5-2875393	10.1371/journal.pone.0010791	10	
Ecology	PLoS_One-5-12-3002908	10.1371/journal.pone.0014354	7	
Ecology	PLoS_One_2010_Jul_21_5(7)_e11699	10.1371/journal.pone.0011699	3	
Ecology	PLoS_One_2011_Apr_18_6(4)_e18732	10.1371/journal.pone.0018732	4	
Ecology	PLoS_ONE_2008_Jul_16_3(7)_e2678	10.1371/journal.pone.0002678	24	
Ecology	PLoS_One_2011_Apr_27_6(4)_e19043	10.1371/journal.pone.0019043	5	
Ecology	PLoS_One_2011_Mar_14_6(3)_e14755	10.1371/journal.pone.0014755	22	
Ecology	PLoS_One_2010_Nov_22_5(11)_e14069	10.1371/journal.pone.0014069	10	
Ecology	PLoS_One_2011_May_20_6(5)_e20298	10.1371/journal.pone.0020298	3	
Ecology	PLoS_One-5-5-2875401	10.1371/journal.pone.0010785	7	
Ecology	PLoS_One_2011_Mar_30_6(3)_e17399	10.1371/journal.pone.0017399	6	
Ecology	PLoS_ONE_2008_Jan_9_3(1)_e1408	10.1371/journal.pone.0001408	2	
Ecology	PLoS_One_2011_Feb_25_6(2)_e17466	10.1371/journal.pone.0017466	5	
Ecology	PLoS_One_2011_Apr_21_6(4)_e18581	10.1371/journal.pone.0018581	6	
Ecology	PLoS_One-5-12-3001438	10.1371/journal.pone.0014295	14	
Ecology	PLoS_One_2010_Feb_12_5(2)_e9194	10.1371/journal.pone.0009194	13	
Ecology	PLoS_One_2010_Sep_29_5(9)_e13065	10.1371/journal.pone.0013065	16	
Ecology	PLoS_ONE_2009_May_8_4(5)_e5487	10.1371/journal.pone.0005487	4	
Ecology	PLoS_One_2011_Jul_29_6(7)_e23006	10.1371/journal.pone.0023006	2	
Ecology	PLoS_One_2011_Jul_29_6(7)_e22878	10.1371/journal.pone.0022878	20	
Ecology	PLoS_One_2011_Feb_8_6(2)_e14667	10.1371/journal.pone.0014667	1	
Ecology	PLoS_One_2011_Aug_3_6(8)_e23154	10.1371/journal.pone.0023154	2	
Ecology	PLoS_One-5-4-2860506	10.1371/journal.pone.0010378	0	
Ecology	PLoS_One_2010_Mar_5_5(3)_e9566	10.1371/journal.pone.0009566	4	
Ecology	PLoS_One-5-1-2799520	10.1371/journal.pone.0008613	0	
Ecology	PLoS_One-5-9-2939878	10.1371/journal.pone.0011234	5	
Ecology	PLoS_One-5-2-2820084	10.1371/journal.pone.0009157	7	
Ecology	PLoS_One_2009_Jul_16_4(7)_e6245	10.1371/journal.pone.0006245	6	
Ecology	PLoS_One_2010_May_26_5(5)_e10831	10.1371/journal.pone.0010831	20	
Ecology	PLoS_One_2010_Sep_23_5(9)_e12937	10.1371/journal.pone.0012937	9	
Ecology	PLoS_One_2011_Jan_20_6(1)_e16063	10.1371/journal.pone.0016063	16	
Ecology	PLoS_One-4-9-2730817	10.1371/journal.pone.0006876	2	
Ecology	PLoS_One_2010_Mar_18_5(3)_e9666	10.1371/journal.pone.0009666	2	
Ecology	PLoS_One_2011_Jun_20_6(6)_e21265	10.1371/journal.pone.0021265	10	
Ecology	PLoS_ONE_2007_Sep_12_2(9)_e870	10.1371/journal.pone.0000870	4	
Ecology	PLoS_One_2011_Apr_19_6(4)_e18592	10.1371/journal.pone.0018592	17	
Ecology	PLoS_One_2011_May_17_6(5)_e19684	10.1371/journal.pone.0019684	2	
Ecology	PLoS_One-6-1-3018412	10.1371/journal.pone.0015764	22	
Ecology	PLoS_One-5-10-2963614	10.1371/journal.pone.0013628	1	
Ecology	PLoS_ONE-3-6-2413011	10.1371/journal.pone.0002447	0	
Ecology	PLoS_One-5-4-2848600	10.1371/journal.pone.0009964	10	
Ecology	PLoS_ONE-2-1-1769520	17225866	2	
Ecology	PLoS_One-5-3-2835739	10.1371/journal.pone.0009569	0	
Ecology	PLoS_One_2011_Mar_30_6(3)_e18156	10.1371/journal.pone.0018156	5	
Ecology	PLoS_ONE-3-11-2579324	19005563	18	
Ecology	PLoS_ONE_2009_Apr_8_4(4)_e5111	10.1371/journal.pone.0005111	3	
Ecology	PLoS_One_2010_Oct_22_5(10)_e13569	10.1371/journal.pone.0013569	5	
Ecology	PLoS_One_2011_Jan_20_6(1)_e15996	10.1371/journal.pone.0015996	12	
Ecology	PLoS_One-5-6-2894854	10.1371/journal.pone.0011375	9	
Ecology	PLoS_One_2011_May_6_6(5)_e19593	10.1371/journal.pone.0019593	7	
Ecology	PLoS_One-5-7-2910573	10.1371/journal.pone.0011656	1	
Ecology	PLoS_ONE_2007_Apr_4_2(4)_e354	10.1371/journal.pone.0000354	5	
Ecology	PLoS_One-4-10-2758714	10.1371/journal.pone.0007458	5	
Ecology	PLoS_ONE_2009_Mar_16_4(3)_e4893	19287504	4	
Ecology	PLoS_One_2011_Jul_11_6(7)_e22082	10.1371/journal.pone.0022082	6	
Ecology	PLoS_ONE_2008_Sep_15_3(9)_e3207	10.1371/journal.pone.0003207	11	
Ecology	PLoS_ONE_2008_Dec_10_3(12)_e3868	10.1371/journal.pone.0003868	14	
Ecology	PLoS_One-5-12-3012080	10.1371/journal.pone.0014461	5	
Ecology	PLoS_One-5-3-2833195	10.1371/journal.pone.0009581	3	
Ecology	PLoS_One_2011_Apr_14_6(4)_e18870	10.1371/journal.pone.0018870	4	
Ecology	PLoS_ONE-4-2-2644788	10.1371/journal.pone.0004601	2	
Ecology	PLoS_One-5-11-2988814	10.1371/journal.pone.0014054	12	
Ecology	PLoS_One_2011_Aug_26_6(8)_e24218	10.1371/journal.pone.0024218	18	
Ecology	PLoS_One-5-1-2799679	10.1371/journal.pone.0008652	15	
Ecology	PLoS_One_2011_Mar_7_6(3)_e17488	10.1371/journal.pone.0017488	3	
Ecology	PLoS_One_2011_Jul_28_6(7)_e22690	10.1371/journal.pone.0022690	14	
Ecology	PLoS_One_2010_Jul_12_5(7)_e11405	10.1371/journal.pone.0011405	8	
Ecology	PLoS_One_2009_Oct_14_4(10)_e7423	10.1371/journal.pone.0007423	7	
Ecology	PLoS_One_2009_Jun_29_4(6)_e6070	10.1371/journal.pone.0006070	2	
Ecology	PLoS_ONE-2-12-2110897	10.1371/journal.pone.0001298	3	
Ecology	PLoS_ONE-4-3-2653230	10.1371/journal.pone.0004826	8	
Ecology	PLoS_One_2010_Jul_29_5(7)_e11874	10.1371/journal.pone.0011874	8	
Ecology	PLoS_ONE_2008_Apr_16_3(4)_e1957	10.1371/journal.pone.0001957	8	
Ecology	PLoS_One_2011_Aug_24_6(8)_e23115	10.1371/journal.pone.0023115	1	
Ecology	PLoS_ONE_2008_Dec_4_3(12)_e3853	10.1371/journal.pone.0003853	7	
Ecology	PLoS_One_2011_Jul_13_6(7)_e22083	10.1371/journal.pone.0022083	5	
Ecology	PLoS_ONE_2007_Mar_14_2(3)_e297	10.1371/journal.pone.0000297	7	
Ecology	PLoS_One-5-7-2906505	10.1371/journal.pone.0011648	4	
Ecology	PLoS_One-5-7-2909195	10.1371/journal.pone.0011745	8	
Ecology	PLoS_One_2011_Jun_14_6(6)_e20141	10.1371/journal.pone.0020141	1	
Ecology	PLoS_One_2011_Jul_29_6(7)_e22629	10.1371/journal.pone.0022629	4	
Ecology	PLoS_One_2011_Aug_4_6(8)_e23259	10.1371/journal.pone.0023259	16	
Ecology	PLoS_One_2009_Jul_17_4(7)_e6303	10.1371/journal.pone.0006303	11	
Ecology	PLoS_One_2011_Jun_8_6(6)_e19788	10.1371/journal.pone.0019788	4	
Ecology	PLoS_ONE-4-1-2614476	10.1371/journal.pone.0004195	1	
Ecology	PLoS_One-5-11-2981599	10.1371/journal.pone.0013969	5	
Ecology	PLoS_One-5-12-3001871	10.1371/journal.pone.0015308	12	
Ecology	PLoS_One-5-12-3010977	10.1371/journal.pone.0014448	8	
Ecology	PLoS_One_2011_Feb_16_6(2)_e17136	10.1371/journal.pone.0017136	14	
Ecology	PLoS_ONE_2009_May_19_4(5)_e5600	10.1371/journal.pone.0005600	3	
Ecology	PLoS_One_2009_Oct_21_4(10)_e7504	10.1371/journal.pone.0007504	12	
Ecology	PLoS_One_2011_Jul_27_6(7)_e22740	10.1371/journal.pone.0022740	3	
Ecology	PLoS_One-5-2-2822854	10.1371/journal.pone.0009236	4	
Ecology	PLoS_One_2010_Dec_31_5(12)_e15220	10.1371/journal.pone.0015220	0	
Ecology	PLoS_One_2011_Aug_4_6(8)_e22311	10.1371/journal.pone.0022311	7	
Ecology	PLoS_One_2010_Nov_5_5(11)_e13870	10.1371/journal.pone.0013870	16	
Ecology	PLoS_One-5-5-2864752	10.1371/journal.pone.0010420	8	
Ecology	PLoS_One_2011_Apr_18_6(4)_e18491	10.1371/journal.pone.0018491	3	
Ecology	PLoS_One_2011_Feb_2_6(2)_e16584	10.1371/journal.pone.0016584	6	
Ecology	PLoS_One_2011_Feb_15_6(2)_e17040	10.1371/journal.pone.0017040	1	
Ecology	PLoS_One_2011_Jan_25_6(1)_e16370	10.1371/journal.pone.0016370	5	
Ecology	PLoS_One_2010_May_12_5(5)_e10587	10.1371/journal.pone.0010587	2	
Ecology	PLoS_One-5-7-2908116	10.1371/journal.pone.0011500	8	
Ecology	PLoS_ONE_2008_Jun_4_3(6)_e2307	10.1371/journal.pone.0002307	6	
Ecology	PLoS_One_2011_Jan_27_6(1)_e16354	10.1371/journal.pone.0016354	5	
Ecology	PLoS_One_2011_Mar_31_6(3)_e18008	10.1371/journal.pone.0018008	4	
Ecology	PLoS_One_2010_Oct_1_5(10)_e13101	10.1371/journal.pone.0013101	5	
Ecology	PLoS_One_2010_Oct_1_5(10)_e13102	10.1371/journal.pone.0013102	1	
Ecology	PLoS_One_2011_Apr_11_6(4)_e18654	10.1371/journal.pone.0018654	1	
Ecology	PLoS_ONE_2008_May_28_3(5)_e2305	10.1371/journal.pone.0002305	12	
Ecology	PLoS_ONE-3-6-2391287	10.1371/journal.pone.0002365	5	
Ecology	PLoS_One_2010_Dec_13_5(12)_e14267	10.1371/journal.pone.0014267	16	
Ecology	PLoS_One-5-12-2997065	10.1371/journal.pone.0015464	11	
Ecology	PLoS_One-5-9-2940822	10.1371/journal.pone.0012767	24	
Ecology	PLoS_ONE_2009_May_7_4(5)_e5477	10.1371/journal.pone.0005477	4	
Ecology	PLoS_One_2011_Mar_30_6(3)_e18338	10.1371/journal.pone.0018338	5	
Ecology	PLoS_One_2011_Jan_27_6(1)_e16590	10.1371/journal.pone.0016590	2	
Ecology	PLoS_ONE_2009_Apr_22_4(4)_e5261	10.1371/journal.pone.0005261	0	
Ecology	PLoS_One_2010_Dec_9_5(12)_e15279	10.1371/journal.pone.0015279	9	
Ecology	PLoS_ONE-1-1-1762413	10.1371/journal.pone.0000127	0	
Ecology	PLoS_One-5-6-2889831	10.1371/journal.pone.0011250	7	
Ecology	PLoS_One-5-9-2935373	10.1371/journal.pone.0012604	6	
Ecology	PLoS_One_2010_Oct_11_5(10)_e13255	10.1371/journal.pone.0013255	12	
Ecology	PLoS_One_2011_May_10_6(5)_e19032	10.1371/journal.pone.0019032	4	
Ecology	PLoS_One_2011_Aug_11_6(8)_e23333	10.1371/journal.pone.0023333	38	
Ecology	PLoS_ONE_2009_May_8_4(5)_e5450	10.1371/journal.pone.0005450	9	
Ecology	PLoS_One_2011_Apr_27_6(4)_e19269	10.1371/journal.pone.0019269	14	
Ecology	PLoS_ONE-3-7-2444021	10.1371/journal.pone.0002687	5	
Ecology	PLoS_One_2011_Feb_2_6(2)_e16230	10.1371/journal.pone.0016230	11	
Ecology	PLoS_ONE_2008_Jul_2_3(7)_e2586	10.1371/journal.pone.0002586	0	
Ecology	PLoS_ONE-2-3-1808429	10.1371/journal.pone.0000295	4	
Ecology	PLoS_One-5-5-2877076	10.1371/journal.pone.0010834	2	
Ecology	PLoS_One-5-1-2806840	10.1371/journal.pone.0008708	21	
Ecology	PLoS_ONE-4-5-2679196	10.1371/journal.pone.0005574	29	
Ecology	PLoS_One_2011_Jun_8_6(6)_e20105	10.1371/journal.pone.0020105	5	
Ecology	PLoS_One_2011_Apr_20_6(4)_e18982	10.1371/journal.pone.0018982	1	
Ecology	PLoS_One_2011_Jul_20_6(7)_e22173	10.1371/journal.pone.0022173	5	
Ecology	PLoS_One-5-12-2997061	10.1371/journal.pone.0014215	14	
Ecology	PLoS_ONE_2006_Dec_20_1(1)_e65	17183696	9	
Ecology	PLoS_One-5-8-2922330	10.1371/journal.pone.0012186	8	
Ecology	PLoS_One_2010_Apr_9_5(4)_e10114	10.1371/journal.pone.0010114	11	
Ecology	PLoS_ONE_2009_May_13_4(5)_e5511	10.1371/journal.pone.0005511	10	
Ecology	PLoS_One_2011_Feb_16_6(2)_e14696	10.1371/journal.pone.0014696	10	
Ecology	PLoS_One-5-4-2855364	10.1371/journal.pone.0010188	21	
Ecology	PLoS_One_2009_Jul_31_4(7)_e6467	10.1371/journal.pone.0006467	16	
Ecology	PLoS_ONE_2007_Aug_15_2(8)_e734	10.1371/journal.pone.0000734	13	
Ecology	PLoS_One_2011_Feb_18_6(2)_e17281	10.1371/journal.pone.0017281	9	
Ecology	PLoS_One_2010_May_26_5(5)_e10824	10.1371/journal.pone.0010824	5	
Ecology	PLoS_One_2011_Aug_25_6(8)_e24025	10.1371/journal.pone.0024025	15	
Ecology	PLoS_One_2011_Jan_10_6(1)_e15913	10.1371/journal.pone.0015913	2	
Ecology	PLoS_One_2011_Jun_16_6(6)_e21033	10.1371/journal.pone.0021033	0	
Ecology	PLoS_One_2010_May_6_5(5)_e10518	10.1371/journal.pone.0010518	4	
Ecology	PLoS_One_2009_Dec_23_4(12)_e8346	10.1371/journal.pone.0008346	8	
Ecology	PLoS_One-5-4-2853560	10.1371/journal.pone.0010117	7	
Ecology	PLoS_ONE-2-1-1773019	10.1371/journal.pone.0000184	6	
Ecology	PLoS_One_2011_Jul_27_6(7)_e22375	10.1371/journal.pone.0022375	4	
Ecology	PLoS_One-4-11-2778555	10.1371/journal.pone.0008043	8	
Ecology	PLoS_One_2010_May_4_5(5)_e10454	10.1371/journal.pone.0010454	8	
Ecology	PLoS_One_2010_Apr_27_5(4)_e10363	10.1371/journal.pone.0010363	15	
Ecology	PLoS_One-4-12-2780730	10.1371/journal.pone.0008167	2	
Ecology	PLoS_One_2011_Jun_20_6(6)_e19748	10.1371/journal.pone.0019748	2	
Ecology	PLoS_ONE-3-11-2580027	10.1371/journal.pone.0003741	2	
Ecology	PLoS_One_2009_Jul_22_4(7)_e6324	10.1371/journal.pone.0006324	5	
Ecology	PLoS_One-5-6-2894059	10.1371/journal.pone.0011372	3	
Ecology	PLoS_One_2011_Jan_24_6(1)_e16504	10.1371/journal.pone.0016504	2	
Ecology	PLoS_ONE_2008_Feb_20_3(2)_e1635	10.1371/journal.pone.0001635	6	
Ecology	PLoS_One_2011_Jul_15_6(7)_e22165	10.1371/journal.pone.0022165	4	
Ecology	PLoS_One_2011_May_26_6(5)_e19913	10.1371/journal.pone.0019913	5	
Ecology	PLoS_One_2010_Dec_22_5(12)_e15161	10.1371/journal.pone.0015161	1	
Ecology	PLoS_ONE_2007_Feb_7_2(2)_e202	10.1371/journal.pone.0000202	2	
Ecology	PLoS_ONE-2-8-1937026	10.1371/journal.pone.0000751	2	
Ecology	PLoS_One_2010_Nov_5_5(11)_e13845	10.1371/journal.pone.0013845	16	
Ecology	PLoS_One_2011_Mar_4_6(3)_e17227	10.1371/journal.pone.0017227	11	
Ecology	PLoS_One_2010_Aug_27_5(8)_e12440	10.1371/journal.pone.0012440	0	
Ecology	PLoS_ONE_2007_Aug_8_2(8)_e710	10.1371/journal.pone.0000710	15	
Ecology	PLoS_One_2011_Jan_31_6(1)_e14631	10.1371/journal.pone.0014631	66	
Ecology	PLoS_ONE_2009_Jan_7_4(1)_e4141	19127302	1	
Ecology	PLoS_ONE_2008_Aug_13_3(8)_e2932	10.1371/journal.pone.0002932	2	
Ecology	PLoS_ONE-2-2-1797616	17299587	1	
Ecology	PLoS_One-5-3-2847912	10.1371/journal.pone.0009788	2	
Ecology	PLoS_One-5-8-2927435	10.1371/journal.pone.0012380	12	
Ecology	PLoS_ONE-3-6-2386968	10.1371/journal.pone.0002276	9	
Ecology	PLoS_One-5-6-2894857	10.1371/journal.pone.0011369	5	
Ecology	PLoS_ONE_2007_Jun_20_2(6)_e539	10.1371/journal.pone.0000539	2	
Ecology	PLoS_One_2010_Mar_15_5(3)_e9565	10.1371/journal.pone.0009565	1	
Ecology	PLoS_One_2010_Feb_1_5(2)_e8957	10.1371/journal.pone.0008957	7	
Ecology	PLoS_One_2011_Jul_19_6(7)_e22048	10.1371/journal.pone.0022048	3	
Ecology	PLoS_One-5-1-2797638	10.1371/journal.pone.0008608	14	
Ecology	PLoS_ONE_2008_Nov_18_3(11)_e3749	10.1371/journal.pone.0003749	5	
Ecology	PLoS_One_2011_Jun_17_6(6)_e20905	10.1371/journal.pone.0020905	9	
Ecology	PLoS_ONE-4-5-2682561	10.1371/journal.pone.0005661	14	
Ecology	PLoS_One_2010_Oct_13_5(10)_e13324	10.1371/journal.pone.0013324	7	
Ecology	PLoS_ONE_2009_Apr_29_4(4)_e5400	19401767	7	
Ecology	PLoS_One_2011_May_3_6(5)_e19489	10.1371/journal.pone.0019489	5	
Ecology	PLoS_One_2011_Apr_6_6(4)_e18277	10.1371/journal.pone.0018277	1	
Ecology	PLoS_One_2010_Apr_1_5(4)_e9932	10.1371/journal.pone.0009932	3	
Ecology	PLoS_One_2011_Mar_29_6(3)_e18311	10.1371/journal.pone.0018311	3	
Ecology	PLoS_One-5-6-2890412	10.1371/journal.pone.0011191	14	
Ecology	PLoS_One-4-11-2768821	10.1371/journal.pone.0007725	6	
Ecology	PLoS_One_2011_Aug_29_6(8)_e24005	10.1371/journal.pone.0024005	9	
Ecology	PLoS_One_2011_May_13_6(5)_e19924	10.1371/journal.pone.0019924	0	
Ecology	PLoS_ONE-1-1-1762344	17183679	2	
Ecology	PLoS_One-5-7-2901384	10.1371/journal.pone.0011510	7	
Ecology	PLoS_One_2011_Aug_10_6(8)_e23280	10.1371/journal.pone.0023280	4	
Ecology	PLoS_ONE-2-8-1940325	10.1371/journal.pone.0000728	3	
Ecology	PLoS_One_2011_May_31_6(5)_e20018	10.1371/journal.pone.0020018	13	
Ecology	PLoS_One_2011_Mar_25_6(3)_e17731	10.1371/journal.pone.0017731	5	
Ecology	PLoS_One_2009_Jul_10_4(7)_e6204	10.1371/journal.pone.0006204	1	
Ecology	PLoS_One_2011_Jul_8_6(7)_e21943	10.1371/journal.pone.0021943	11	
Ecology	PLoS_One_2010_Dec_8_5(12)_e14251	10.1371/journal.pone.0014251	2	
Ecology	PLoS_One_2011_Jul_20_6(7)_e21243	10.1371/journal.pone.0021243	10	
Ecology	PLoS_One_2010_Apr_13_5(4)_e10165	10.1371/journal.pone.0010165	3	
Ecology	PLoS_ONE_2009_Jun_17_4(6)_e5919	10.1371/journal.pone.0005919	7	
Ecology	PLoS_One_2011_Mar_14_6(3)_e17828	10.1371/journal.pone.0017828	9	
Ecology	PLoS_ONE_2008_Feb_27_3(2)_e1689	10.1371/journal.pone.0001689	10	
Ecology	PLoS_ONE_2007_Oct_31_2(10)_e1111	10.1371/journal.pone.0001111	1	
Ecology	PLoS_One-5-11-2988790	10.1371/journal.pone.0013832	13	
Ecology	PLoS_ONE-4-5-2685974	10.1371/journal.pone.0005725	19	
Ecology	PLoS_One-5-12-2997793	10.1371/journal.pone.0015229	10	
Ecology	PLoS_One_2011_Feb_23_6(2)_e14690	10.1371/journal.pone.0014690	3	
Ecology	PLoS_One_2011_May_13_6(5)_e19896	10.1371/journal.pone.0019896	8	
Ecology	PLoS_One_2010_Nov_30_5(11)_e14160	10.1371/journal.pone.0014160	14	
Ecology	PLoS_ONE_2009_May_27_4(5)_e5695	10.1371/journal.pone.0005695	6	
Ecology	PLoS_ONE-3-5-2374900	10.1371/journal.pone.0002198	5	
Ecology	PLoS_One-5-9-2935885	10.1371/journal.pone.0012549	21	
Ecology	PLoS_One_2011_Mar_29_6(3)_e17580	10.1371/journal.pone.0017580	14	
Ecology	PLoS_ONE_2007_Nov_7_2(11)_e1124	10.1371/journal.pone.0001124	5	
Ecology	PLoS_One_2011_May_25_6(5)_e20483	10.1371/journal.pone.0020483	19	
Ecology	PLoS_One_2010_Nov_15_5(11)_e13995	10.1371/journal.pone.0013995	8	
Ecology	PLoS_One-5-7-2898795	10.1371/journal.pone.0011460	3	
Ecology	PLoS_One_2009_Jul_7_4(7)_e6012	10.1371/journal.pone.0006012	0	
Ecology	PLoS_One_2011_Feb_1_6(2)_e16111	10.1371/journal.pone.0016111	13	
Ecology	PLoS_ONE_2008_Jun_4_3(6)_e2332	10.1371/journal.pone.0002332	3	
Ecology	PLoS_One_2011_Jul_12_6(7)_e20870	10.1371/journal.pone.0020870	5	
Ecology	PLoS_One-5-9-2947509	10.1371/journal.pone.0013015	7	
Ecology	PLoS_ONE-3-6-2396282	10.1371/journal.pone.0002374	14	
Ecology	PLoS_One_2010_Nov_18_5(11)_e14042	10.1371/journal.pone.0014042	10	
Ecology	PLoS_One_2010_Jan_18_5(1)_e8745	10.1371/journal.pone.0008745	16	
Ecology	PLoS_ONE_2008_Apr_9_3(4)_e1932	10.1371/journal.pone.0001932	0	
Ecology	PLoS_One_2011_Mar_18_6(3)_e17935	10.1371/journal.pone.0017935	3	
Ecology	PLoS_ONE-4-2-2632738	10.1371/journal.pone.0004385	10	
Ecology	PLoS_ONE-3-2-2238818	10.1371/journal.pone.0001619	2	
Ecology	PLoS_One_2011_Jul_22_6(7)_e22331	10.1371/journal.pone.0022331	7	
Ecology	PLoS_One_2011_Jul_29_6(7)_e22834	10.1371/journal.pone.0022834	2	
Ecology	PLoS_One_2011_Jan_18_6(1)_e14518	10.1371/journal.pone.0014518	7	
Ecology	PLoS_One_2011_Apr_19_6(4)_e18717	10.1371/journal.pone.0018717	6	
Ecology	PLoS_One-5-8-2914025	10.1371/journal.pone.0012110	9	
Ecology	PLoS_ONE_2008_Jul_23_3(7)_e2777	10.1371/journal.pone.0002777	2	
Ecology	PLoS_ONE_2009_Feb_5_4(2)_e4375	10.1371/journal.pone.0004375	16	
Ecology	PLoS_One_2010_Sep_22_5(9)_e12866	10.1371/journal.pone.0012866	8	
Ecology	PLoS_ONE_2007_Jun_13_2(6)_e499	10.1371/journal.pone.0000499	7	
Ecology	PLoS_ONE-2-6-1876807	10.1371/journal.pone.0000500	5	
Ecology	PLoS_One_2011_Mar_2_6(3)_e17434	10.1371/journal.pone.0017434	0	
