subject	article	doi	interaction:001:predatorprey	interaction:002:symbiosis	interaction:003:mutualism	interaction:004:commensalism	interaction:005:parasitism	interaction:006:affecting	interaction:007:competition	interaction:008:amensalism	interaction:009:antagonism	interaction:010:facilitation	interaction:011:exclusion	interaction:012:invasion	interaction:013:pollination	interaction:014:eating	interaction:015:interaction	interaction:016:herbivory	interaction:017:detritivory	interaction:018:scavenging	interaction:019:poisoning	interaction:020:limiting	interaction:021:mating	interaction:022:hybridising	interaction:023:host	interaction:024:relationship	interaction:025:killing	interaction:026:attacking	interaction:027:impairing
Genomics	PLoS_One-5-10-2966438	10.1371/journal.pone.0013762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-2-2631151	10.1371/journal.pone.0004346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-3-2845631	10.1371/journal.pone.0009902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-12-2780722	10.1371/journal.pone.0008175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Jun_25_3(6)_e2533	10.1371/journal.pone.0002533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_18_6(3)_e17962	10.1371/journal.pone.0017962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Genomics	PLoS_One_2011_May_9_6(5)_e19620	10.1371/journal.pone.0019620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_30_6(3)_e16857	10.1371/journal.pone.0016857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-5-2373929	10.1371/journal.pone.0002248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_8_5(11)_e15376	10.1371/journal.pone.0015376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-9-2734059	10.1371/journal.pone.0006960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Apr_23_5(4)_e10263	10.1371/journal.pone.0010263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_9_6(2)_e16955	10.1371/journal.pone.0016955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Genomics	PLoS_One_2010_Aug_20_5(8)_e12295	10.1371/journal.pone.0012295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-8-2719062	10.1371/journal.pone.0006533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-12-2997790	10.1371/journal.pone.0014233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-12-2997791	10.1371/journal.pone.0015019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-12-2997792	10.1371/journal.pone.0014234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2006_Dec_20_1(1)_e80	17183713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_19_6(4)_e18457	10.1371/journal.pone.0018457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Feb_13_4(2)_e4474	10.1371/journal.pone.0004474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_13_6(6)_e20954	10.1371/journal.pone.0020954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_27_6(7)_e22622	10.1371/journal.pone.0022622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_19_5(11)_e14055	10.1371/journal.pone.0014055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_1_6(7)_e21645	10.1371/journal.pone.0021645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Genomics	PLoS_One_2009_Aug_6_4(8)_e6540	10.1371/journal.pone.0006540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-2-2635964	10.1371/journal.pone.0004455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Jun_2_5(6)_e10918	10.1371/journal.pone.0010918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_20_6(6)_e21158	10.1371/journal.pone.0021158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-4-2861592	10.1371/journal.pone.0010373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-2-2635962	10.1371/journal.pone.0004466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_17_6(5)_e19944	10.1371/journal.pone.0019944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-6-2689932	10.1371/journal.pone.0005874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-8-1933256	10.1371/journal.pone.0000697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_May_14_5(5)_e10603	10.1371/journal.pone.0010603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-2-2215772	18270564	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-10-2954809	10.1371/journal.pone.0013395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_28_6(7)_e22938	10.1371/journal.pone.0022938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-1-1766463	10.1371/journal.pone.0000172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_15_6(3)_e17934	10.1371/journal.pone.0017934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-1-2799516	10.1371/journal.pone.0008510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_8_6(7)_e18337	10.1371/journal.pone.0018337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_27_5(8)_e12350	10.1371/journal.pone.0012350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-7-2902509	10.1371/journal.pone.0011538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-4-2848842	10.1371/journal.pone.0009976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jan_14_6(1)_e15840	10.1371/journal.pone.0015840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_6_6(7)_e21784	10.1371/journal.pone.0021784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-10-2001184	10.1371/journal.pone.0001035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_7_6(7)_e21140	10.1371/journal.pone.0021140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_29_6(7)_e22670	10.1371/journal.pone.0022670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_12_6(8)_e23471	10.1371/journal.pone.0023471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-3-2653643	10.1371/journal.pone.0004862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-11-2065841	10.1371/journal.pone.0001133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_29_6(4)_e18783	10.1371/journal.pone.0018783	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Genomics	PLoS_One-5-11-2984439	10.1371/journal.pone.0014012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_5_6(5)_e19371	10.1371/journal.pone.0019371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Genomics	PLoS_One-4-7-2709448	10.1371/journal.pone.0006286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-8-2727914	10.1371/journal.pone.0006735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Feb_13_4(2)_e4495	10.1371/journal.pone.0004495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Sep_11_3(9)_e3179	10.1371/journal.pone.0003179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2984434	10.1371/journal.pone.0014022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-3-2653644	10.1371/journal.pone.0004842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2972202	10.1371/journal.pone.0013584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-12-2093994	10.1371/journal.pone.0001279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jan_21_6(1)_e16317	10.1371/journal.pone.0016317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Dec_26_2(12)_e1358	18159241	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0
Genomics	PLoS_One-5-9-2943930	10.1371/journal.pone.0012863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_2_6(6)_e20761	10.1371/journal.pone.0020761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_1_6(7)_e21739	10.1371/journal.pone.0021739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Genomics	PLoS_One_2010_Dec_20_5(12)_e15649	10.1371/journal.pone.0015649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-5-2680486	10.1371/journal.pone.0005629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Sep_26_2(9)_e942	10.1371/journal.pone.0000942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_10_6(8)_e23371	10.1371/journal.pone.0023371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Sep_15_3(9)_e3215	10.1371/journal.pone.0003215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_8_6(6)_e20642	10.1371/journal.pone.0020642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_15_6(6)_e21034	10.1371/journal.pone.0021034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_26_6(5)_e20517	10.1371/journal.pone.0020517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_22_6(8)_e23174	10.1371/journal.pone.0023174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2991311	10.1371/journal.pone.0014091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_20_6(4)_e18957	10.1371/journal.pone.0018957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Genomics	PLoS_One-5-11-3014295	10.1371/journal.pone.0014154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Oct_13_5(10)_e13312	10.1371/journal.pone.0013312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2978717	10.1371/journal.pone.0015506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Genomics	PLoS_One-5-9-2947508	10.1371/journal.pone.0013066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Mar_13_4(3)_e4813	10.1371/journal.pone.0004813	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Genomics	PLoS_One_2009_Dec_30_4(12)_e8494	10.1371/journal.pone.0008494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_14_6(7)_e21894	10.1371/journal.pone.0021894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_27_6(6)_e21581	10.1371/journal.pone.0021581	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_27_6(7)_e22886	10.1371/journal.pone.0022886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-12-2585142	10.1371/journal.pone.0003829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Genomics	PLoS_One_2009_Dec_30_4(12)_e8498	10.1371/journal.pone.0008498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_22_6(6)_e20748	10.1371/journal.pone.0020748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_14_6(4)_e18884	10.1371/journal.pone.0018884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_8_6(6)_e20881	10.1371/journal.pone.0020881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2994747	10.1371/journal.pone.0014143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2879	18663385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-8-2727056	10.1371/journal.pone.0006747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_28_6(7)_e22758	10.1371/journal.pone.0022758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2876	10.1371/journal.pone.0002876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2875	10.1371/journal.pone.0002875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-9-1976557	10.1371/journal.pone.0000931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_16_6(6)_e21100	10.1371/journal.pone.0021100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Jan_17_2(1)_e162	10.1371/journal.pone.0000162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_27_6(6)_e21452	10.1371/journal.pone.0021452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-10-2962628	10.1371/journal.pone.0012797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_31_6(5)_e20353	10.1371/journal.pone.0020353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-4-1851988	10.1371/journal.pone.0000396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_23_6(8)_e23900	10.1371/journal.pone.0023900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-7-2712080	10.1371/journal.pone.0006395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Dec_2_4(12)_e8023	10.1371/journal.pone.0008023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Dec_30_5(12)_e15581	10.1371/journal.pone.0015581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-9-2736619	10.1371/journal.pone.0006994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Genomics	PLoS_ONE-2-8-1934932	10.1371/journal.pone.0000722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Nov_4_3(11)_e3635	10.1371/journal.pone.0003635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_22_6(8)_e23511	10.1371/journal.pone.0023511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Dec_20_5(12)_e15244	10.1371/journal.pone.0015244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-2-2220037	10.1371/journal.pone.0001595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_22_6(6)_e21347	10.1371/journal.pone.0021347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_4_6(5)_e18378	10.1371/journal.pone.0018378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-9-2745753	10.1371/journal.pone.0007206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-6-2427182	10.1371/journal.pone.0002511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-9-2745755	10.1371/journal.pone.0007154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-4-2663040	19337591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Jan_24_2(1)_e153	10.1371/journal.pone.0000153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_30_5(11)_e14131	10.1371/journal.pone.0014131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-11-2777388	10.1371/journal.pone.0007775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Apr_1_5(4)_e9985	10.1371/journal.pone.0009985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_4_6(5)_e19379	10.1371/journal.pone.0019379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Dec_29_4(12)_e8484	10.1371/journal.pone.0008484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Feb_24_5(2)_e9266	10.1371/journal.pone.0009266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_29_6(3)_e18362	10.1371/journal.pone.0018362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2572	10.1371/journal.pone.0002572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-6-2699026	10.1371/journal.pone.0006057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-7-2904702	10.1371/journal.pone.0011605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Feb_21_2(2)_e220	10.1371/journal.pone.0000220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Genomics	PLoS_ONE_2007_Feb_21_2(2)_e227	17311091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-6-2698153	10.1371/journal.pone.0006068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2892488	10.1371/journal.pone.0011147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Feb_21_2(2)_e224	10.1371/journal.pone.0000224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_6_6(7)_e21962	10.1371/journal.pone.0021962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Oct_8_5(10)_e13241	10.1371/journal.pone.0013241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_10_6(8)_e23509	10.1371/journal.pone.0023509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Mar_9_5(3)_e9591	10.1371/journal.pone.0009591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-5-2674211	10.1371/journal.pone.0005441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
